Temperature,Soil,Nitrogen,Phosphorus,Potassium,Crop,Fertilizer,Crop_Specific_Recommendations,Recommendation_ID
20,Dark Brown,130,80,55,maize,SSP,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,135,60,40,maize,Urea,Nitrogen is high for maize. Reduce nitrogen-based fertilizers.,23
20,Dark Brown,135,60,55,maize,Urea,Nitrogen is high for maize. Reduce nitrogen-based fertilizers.,23
20,Dark Brown,135,65,40,maize,SSP,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,135,65,50,maize,SSP,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,135,70,60,maize,MOP,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,135,75,45,maize,Urea,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,135,75,55,maize,Urea,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,135,80,40,maize,SSP,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,135,80,55,maize,SSP,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,140,60,40,maize,Urea,Nitrogen is high for maize. Reduce nitrogen-based fertilizers.,23
20,Dark Brown,140,60,55,maize,Urea,Nitrogen is high for maize. Reduce nitrogen-based fertilizers.,23
20,Dark Brown,140,65,40,maize,SSP,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,140,65,50,maize,SSP,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,140,70,60,maize,MOP,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,140,75,45,maize,Urea,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,140,75,55,maize,Urea,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,140,80,40,maize,SSP,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,140,80,55,maize,SSP,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,145,60,40,maize,Urea,Nitrogen is high for maize. Reduce nitrogen-based fertilizers.,23
20,Dark Brown,145,60,55,maize,Urea,Nitrogen is high for maize. Reduce nitrogen-based fertilizers.,23
20,Dark Brown,145,65,40,maize,SSP,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,145,65,50,maize,SSP,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,145,70,60,maize,MOP,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,145,75,45,maize,Urea,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,145,75,55,maize,Urea,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,145,80,40,maize,SSP,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,145,80,55,maize,SSP,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,150,60,40,maize,Urea,Nitrogen is high for maize. Reduce nitrogen-based fertilizers.,23
20,Dark Brown,150,60,55,maize,Urea,Nitrogen is high for maize. Reduce nitrogen-based fertilizers.,23
20,Dark Brown,150,65,40,maize,SSP,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,150,65,50,maize,SSP,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,150,70,60,maize,MOP,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,150,75,45,maize,Urea,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,150,75,55,maize,Urea,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,150,80,40,maize,SSP,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Dark Brown,150,80,55,maize,SSP,"Nitrogen is high for maize. Reduce nitrogen-based fertilizers.
Phosphorus is high for maize. Avoid phosphorus-based fertilizers.",26
20,Loamy,23,6,23,kidneybeans,15-15-15,"Nitrogen is low for kidneybeans. Apply urea or composted manure.
Phosphorus is low for kidneybeans. Use superphosphate or bone meal.
Potassium is low for kidneybeans. Apply muriate of potash or banana peels.",0
20,Medium Brown,40,20,20,masoor,Urea,"Phosphorus is low for masoor. Use superphosphate or bone meal.
Potassium is low for masoor. Apply muriate of potash or banana peels.",36
20,Medium Brown,40,20,25,masoor,DAP,"Phosphorus is low for masoor. Use superphosphate or bone meal.
Potassium is low for masoor. Apply muriate of potash or banana peels.",36
20,Medium Brown,45,20,20,masoor,Urea,"Nitrogen is high for masoor. Reduce nitrogen-based fertilizers.
Phosphorus is low for masoor. Use superphosphate or bone meal.
Potassium is low for masoor. Apply muriate of potash or banana peels.",37
20,Medium Brown,45,20,25,masoor,DAP,"Nitrogen is high for masoor. Reduce nitrogen-based fertilizers.
Phosphorus is low for masoor. Use superphosphate or bone meal.
Potassium is low for masoor. Apply muriate of potash or banana peels.",37
20,Medium Brown,50,20,20,masoor,Urea,"Nitrogen is high for masoor. Reduce nitrogen-based fertilizers.
Phosphorus is low for masoor. Use superphosphate or bone meal.
Potassium is low for masoor. Apply muriate of potash or banana peels.",37
20,Medium Brown,50,20,25,masoor,DAP,"Nitrogen is high for masoor. Reduce nitrogen-based fertilizers.
Phosphorus is low for masoor. Use superphosphate or bone meal.
Potassium is low for masoor. Apply muriate of potash or banana peels.",37
20,Red,40,20,20,tur,Urea,"Phosphorus is low for tur. Use superphosphate or bone meal.
Potassium is low for tur. Apply muriate of potash or banana peels.",38
20,Red,40,20,25,tur,MOP,"Phosphorus is low for tur. Use superphosphate or bone meal.
Potassium is low for tur. Apply muriate of potash or banana peels.",38
20,Red,40,20,30,tur,SSP,"Phosphorus is low for tur. Use superphosphate or bone meal.
Potassium is low for tur. Apply muriate of potash or banana peels.",38
20,Red,45,20,20,tur,Urea,"Phosphorus is low for tur. Use superphosphate or bone meal.
Potassium is low for tur. Apply muriate of potash or banana peels.",38
20,Red,45,20,25,tur,MOP,"Phosphorus is low for tur. Use superphosphate or bone meal.
Potassium is low for tur. Apply muriate of potash or banana peels.",38
20,Red,45,20,30,tur,SSP,"Phosphorus is low for tur. Use superphosphate or bone meal.
Potassium is low for tur. Apply muriate of potash or banana peels.",38
20,Red,50,20,20,tur,Urea,"Phosphorus is low for tur. Use superphosphate or bone meal.
Potassium is low for tur. Apply muriate of potash or banana peels.",38
20,Red,50,20,25,tur,MOP,"Phosphorus is low for tur. Use superphosphate or bone meal.
Potassium is low for tur. Apply muriate of potash or banana peels.",38
20,Red,50,20,30,tur,SSP,"Phosphorus is low for tur. Use superphosphate or bone meal.
Potassium is low for tur. Apply muriate of potash or banana peels.",38
20,Red,50,30,20,jowar,10:26:26 NPK,No specific recommendations available for jowar. General guidelines apply.,39
20,Red,50,30,25,jowar,Urea,No specific recommendations available for jowar. General guidelines apply.,39
20,Red,50,30,30,jowar,SSP,No specific recommendations available for jowar. General guidelines apply.,39
20,Red,50,50,40,turmeric,Urea,All nutrient levels are optimal for turmeric. No action required.,40
20,Red,50,50,45,turmeric,Ferrous Sulphate,All nutrient levels are optimal for turmeric. No action required.,40
20,Red,50,50,50,turmeric,White Potash,All nutrient levels are optimal for turmeric. No action required.,40
20,Red,55,30,20,jowar,10:26:26 NPK,No specific recommendations available for jowar. General guidelines apply.,39
20,Red,55,30,25,jowar,Urea,No specific recommendations available for jowar. General guidelines apply.,39
20,Red,55,30,30,jowar,SSP,No specific recommendations available for jowar. General guidelines apply.,39
20,Red,55,50,40,turmeric,Urea,All nutrient levels are optimal for turmeric. No action required.,40
20,Red,55,50,45,turmeric,Ferrous Sulphate,All nutrient levels are optimal for turmeric. No action required.,40
20,Red,55,50,50,turmeric,White Potash,All nutrient levels are optimal for turmeric. No action required.,40
20,Red,60,30,20,jowar,10:26:26 NPK,No specific recommendations available for jowar. General guidelines apply.,39
20,Red,60,30,25,jowar,Urea,No specific recommendations available for jowar. General guidelines apply.,39
20,Red,60,30,30,jowar,SSP,No specific recommendations available for jowar. General guidelines apply.,39
20,Red,60,40,45,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
20,Red,60,45,40,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
20,Red,60,45,45,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
20,Red,60,50,40,turmeric,Urea,All nutrient levels are optimal for turmeric. No action required.,40
20,Red,60,50,40,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
20,Red,60,50,45,turmeric,Ferrous Sulphate,All nutrient levels are optimal for turmeric. No action required.,40
20,Red,60,50,50,turmeric,White Potash,All nutrient levels are optimal for turmeric. No action required.,40
20,Red,60,55,40,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
20,Red,60,60,40,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
20,Red,65,40,45,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
20,Red,65,45,40,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
20,Red,65,45,45,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
20,Red,65,50,40,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
20,Red,65,55,40,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
20,Red,65,60,40,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
20,Red,70,40,45,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
20,Red,70,45,40,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
20,Red,70,45,45,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
20,Red,70,50,40,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
20,Red,70,55,40,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
20,Red,70,60,40,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
20,Red,75,40,45,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
20,Red,75,45,40,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
20,Red,75,45,45,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
20,Red,75,50,40,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
20,Red,75,55,40,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
20,Red,75,60,40,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
20,Red,80,40,45,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
20,Red,80,40,120,grapes,Ferrous Sulphate,Potassium is high for grapes. Avoid potassium-based fertilizers.,41
20,Red,80,40,135,grapes,Ferrous Sulphate,Potassium is high for grapes. Avoid potassium-based fertilizers.,41
20,Red,80,45,40,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
20,Red,80,45,45,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
20,Red,80,45,120,grapes,10:10:10 NPK,Potassium is high for grapes. Avoid potassium-based fertilizers.,41
20,Red,80,45,130,grapes,10:10:10 NPK,Potassium is high for grapes. Avoid potassium-based fertilizers.,41
20,Red,80,50,40,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
20,Red,80,50,140,grapes,Hydrated Lime,Potassium is high for grapes. Avoid potassium-based fertilizers.,41
20,Red,80,55,40,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
20,Red,80,55,125,grapes,Ferrous Sulphate,"Phosphorus is high for grapes. Avoid phosphorus-based fertilizers.
Potassium is high for grapes. Avoid potassium-based fertilizers.",42
20,Red,80,55,135,grapes,Ferrous Sulphate,"Phosphorus is high for grapes. Avoid phosphorus-based fertilizers.
Potassium is high for grapes. Avoid potassium-based fertilizers.",42
20,Red,80,60,40,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
20,Red,80,60,55,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
20,Red,80,60,120,grapes,10:10:10 NPK,"Phosphorus is high for grapes. Avoid phosphorus-based fertilizers.
Potassium is high for grapes. Avoid potassium-based fertilizers.",42
20,Red,80,60,135,grapes,10:10:10 NPK,"Phosphorus is high for grapes. Avoid phosphorus-based fertilizers.
Potassium is high for grapes. Avoid potassium-based fertilizers.",42
20,Red,85,40,120,grapes,Ferrous Sulphate,Potassium is high for grapes. Avoid potassium-based fertilizers.,41
20,Red,85,40,135,grapes,Ferrous Sulphate,Potassium is high for grapes. Avoid potassium-based fertilizers.,41
20,Red,85,45,120,grapes,10:10:10 NPK,Potassium is high for grapes. Avoid potassium-based fertilizers.,41
20,Red,85,45,130,grapes,10:10:10 NPK,Potassium is high for grapes. Avoid potassium-based fertilizers.,41
20,Red,85,50,140,grapes,Hydrated Lime,Potassium is high for grapes. Avoid potassium-based fertilizers.,41
20,Red,85,55,125,grapes,Ferrous Sulphate,"Phosphorus is high for grapes. Avoid phosphorus-based fertilizers.
Potassium is high for grapes. Avoid potassium-based fertilizers.",42
20,Red,85,55,135,grapes,Ferrous Sulphate,"Phosphorus is high for grapes. Avoid phosphorus-based fertilizers.
Potassium is high for grapes. Avoid potassium-based fertilizers.",42
20,Red,85,60,55,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
20,Red,85,60,120,grapes,10:10:10 NPK,"Phosphorus is high for grapes. Avoid phosphorus-based fertilizers.
Potassium is high for grapes. Avoid potassium-based fertilizers.",42
20,Red,85,60,135,grapes,10:10:10 NPK,"Phosphorus is high for grapes. Avoid phosphorus-based fertilizers.
Potassium is high for grapes. Avoid potassium-based fertilizers.",42
20,Red,90,40,120,grapes,Ferrous Sulphate,Potassium is high for grapes. Avoid potassium-based fertilizers.,41
20,Red,90,40,135,grapes,Ferrous Sulphate,Potassium is high for grapes. Avoid potassium-based fertilizers.,41
20,Red,90,45,120,grapes,10:10:10 NPK,Potassium is high for grapes. Avoid potassium-based fertilizers.,41
20,Red,90,45,130,grapes,10:10:10 NPK,Potassium is high for grapes. Avoid potassium-based fertilizers.,41
20,Red,90,50,140,grapes,Hydrated Lime,Potassium is high for grapes. Avoid potassium-based fertilizers.,41
20,Red,90,55,125,grapes,Ferrous Sulphate,"Phosphorus is high for grapes. Avoid phosphorus-based fertilizers.
Potassium is high for grapes. Avoid potassium-based fertilizers.",42
20,Red,90,55,135,grapes,Ferrous Sulphate,"Phosphorus is high for grapes. Avoid phosphorus-based fertilizers.
Potassium is high for grapes. Avoid potassium-based fertilizers.",42
20,Red,90,60,55,rice,Urea,Potassium is low for rice. Apply muriate of potash or banana peels.,43
20,Red,90,60,120,grapes,10:10:10 NPK,"Phosphorus is high for grapes. Avoid phosphorus-based fertilizers.
Potassium is high for grapes. Avoid potassium-based fertilizers.",42
20,Red,90,60,135,grapes,10:10:10 NPK,"Phosphorus is high for grapes. Avoid phosphorus-based fertilizers.
Potassium is high for grapes. Avoid potassium-based fertilizers.",42
20,Red,95,40,120,grapes,Ferrous Sulphate,"Nitrogen is high for grapes. Reduce nitrogen-based fertilizers.
Potassium is high for grapes. Avoid potassium-based fertilizers.",44
20,Red,95,40,135,grapes,Ferrous Sulphate,"Nitrogen is high for grapes. Reduce nitrogen-based fertilizers.
Potassium is high for grapes. Avoid potassium-based fertilizers.",44
