Temperature,Soil,Nitrogen,Phosphorus,Potassium,Crop,Fertilizer
16,Clay,172,16,143,orange,NPK 14-14-14
23,Black,42,93,160,orange,NPK 14-14-14
24,Black,136,30,52,orange,NPK 14-14-14
18,Loamy,113,93,131,orange,NPK 14-14-14
30,Black,168,63,179,orange,NPK 14-14-14
21,Sandy,49,72,193,orange,NPK 14-14-14
23,Loamy,134,95,21,orange,NPK 14-14-14
24,Clay,89,56,8,orange,MOP
26,Clay,135,36,28,orange,NPK 14-14-14
18,Clay,162,19,89,orange,NPK 14-14-14
27,Clay,84,59,130,orange,NPK 14-14-14
22,Black,171,25,129,orange,NPK 14-14-14
18,Clay,50,66,145,orange,NPK 14-14-14
16,Black,93,66,2,orange,MOP
23,Loamy,119,60,55,orange,NPK 14-14-14
29,Clay,36,12,199,orange,NPK 14-14-14
27,Sandy,61,51,89,orange,NPK 14-14-14
18,Loamy,89,94,22,orange,NPK 14-14-14
28,Black,196,50,174,orange,NPK 14-14-14
23,Black,33,12,110,orange,NPK 14-14-14
23,Sandy,138,82,42,orange,NPK 14-14-14
21,Sandy,95,19,0,orange,MOP
18,Black,78,46,117,orange,NPK 14-14-14
26,Loamy,93,20,43,orange,NPK 14-14-14
22,Loamy,69,17,92,orange,NPK 14-14-14
24,Sandy,48,95,115,orange,NPK 14-14-14
30,Clay,44,84,116,orange,NPK 14-14-14
30,Sandy,15,72,155,orange,NPK 14-14-14
17,Loamy,183,36,94,orange,NPK 14-14-14
23,Clay,172,7,193,orange,NPK 14-14-14
30,Loamy,41,94,73,orange,NPK 14-14-14
21,Black,38,62,111,orange,NPK 14-14-14
24,Sandy,87,82,90,orange,NPK 14-14-14
19,Black,122,74,182,orange,NPK 14-14-14
30,Loamy,156,14,96,orange,NPK 14-14-14
15,Clay,27,74,174,orange,NPK 14-14-14
26,Loamy,122,54,167,orange,NPK 14-14-14
18,Black,130,79,60,orange,NPK 14-14-14
20,Sandy,40,3,72,orange,DAP
27,Sandy,199,8,131,orange,NPK 14-14-14
18,Loamy,139,46,123,orange,NPK 14-14-14
17,Sandy,152,94,104,orange,NPK 14-14-14
28,Sandy,87,39,12,orange,MOP
19,Sandy,129,41,28,orange,NPK 14-14-14
28,Sandy,23,84,52,orange,NPK 14-14-14
22,Loamy,194,98,165,orange,NPK 14-14-14
28,Clay,187,98,187,orange,NPK 14-14-14
20,Sandy,33,32,101,orange,NPK 14-14-14
30,Sandy,82,78,140,orange,NPK 14-14-14
18,Sandy,108,61,98,orange,NPK 14-14-14
30,Sandy,141,29,164,orange,NPK 14-14-14
24,Loamy,173,61,27,orange,NPK 14-14-14
21,Loamy,54,15,195,orange,NPK 14-14-14
16,Sandy,76,48,106,orange,NPK 14-14-14
19,Loamy,36,7,71,orange,NPK 14-14-14
19,Clay,20,43,19,orange,NPK 14-14-14
16,Sandy,60,69,147,orange,NPK 14-14-14
28,Clay,169,83,42,orange,NPK 14-14-14
20,Clay,42,23,188,orange,NPK 14-14-14
27,Clay,86,26,184,orange,NPK 14-14-14
28,Loamy,49,67,151,orange,NPK 14-14-14
30,Sandy,30,5,15,orange,NPK 14-14-14
15,Black,107,46,181,orange,NPK 14-14-14
21,Clay,132,98,136,orange,NPK 14-14-14
18,Black,48,97,62,orange,NPK 14-14-14
28,Clay,94,89,66,orange,NPK 14-14-14
29,Black,103,66,148,orange,NPK 14-14-14
20,Black,82,59,156,orange,NPK 14-14-14
16,Black,123,98,72,orange,NPK 14-14-14
17,Sandy,174,60,47,orange,NPK 14-14-14
26,Loamy,94,57,3,orange,MOP
18,Loamy,23,64,69,orange,NPK 14-14-14
21,Loamy,161,72,87,orange,NPK 14-14-14
24,Sandy,135,63,171,orange,NPK 14-14-14
17,Sandy,163,19,123,orange,NPK 14-14-14
26,Clay,182,89,135,orange,NPK 14-14-14
28,Sandy,32,29,185,orange,NPK 14-14-14
15,Black,199,37,125,orange,NPK 14-14-14
21,Loamy,10,84,133,orange,NPK 14-14-14
24,Loamy,118,59,39,orange,NPK 14-14-14
22,Loamy,82,42,144,orange,NPK 14-14-14
16,Black,171,69,123,orange,NPK 14-14-14
24,Clay,84,61,6,orange,MOP
24,Loamy,104,97,161,orange,NPK 14-14-14
23,Clay,48,59,43,orange,NPK 14-14-14
18,Black,198,9,11,orange,MOP
28,Sandy,181,80,129,orange,NPK 14-14-14
20,Sandy,192,68,134,orange,NPK 14-14-14
20,Clay,167,99,176,orange,NPK 14-14-14
22,Loamy,121,8,52,orange,NPK 14-14-14
29,Black,119,0,149,orange,DAP
23,Loamy,18,76,125,orange,NPK 14-14-14
22,Loamy,88,56,194,orange,NPK 14-14-14
30,Clay,127,34,175,orange,NPK 14-14-14
18,Sandy,28,19,176,orange,NPK 14-14-14
26,Clay,49,19,141,orange,NPK 14-14-14
25,Loamy,138,11,25,orange,NPK 14-14-14
23,Clay,189,26,5,orange,MOP
23,Clay,136,58,97,orange,NPK 14-14-14
18,Clay,47,81,89,orange,NPK 14-14-14
25,Clay,199,4,95,orange,DAP
15,Clay,143,54,125,orange,NPK 14-14-14
23,Clay,112,92,58,orange,NPK 14-14-14
17,Loamy,68,95,39,orange,NPK 14-14-14
23,Clay,68,94,23,orange,NPK 14-14-14
16,Loamy,65,2,125,orange,DAP
28,Loamy,105,85,161,orange,NPK 14-14-14
24,Clay,127,95,156,orange,NPK 14-14-14
16,Black,15,45,129,orange,NPK 14-14-14
22,Sandy,77,34,66,orange,NPK 14-14-14
18,Sandy,37,4,90,orange,DAP
20,Sandy,107,78,53,orange,NPK 14-14-14
20,Clay,194,11,145,orange,NPK 14-14-14
26,Clay,72,25,191,orange,NPK 14-14-14
19,Sandy,135,36,32,orange,NPK 14-14-14
29,Sandy,17,98,78,orange,NPK 14-14-14
29,Loamy,169,86,90,orange,NPK 14-14-14
18,Sandy,123,32,28,orange,NPK 14-14-14
27,Black,75,47,115,orange,NPK 14-14-14
21,Sandy,34,69,187,orange,NPK 14-14-14
16,Black,128,16,39,orange,NPK 14-14-14
23,Black,116,69,192,orange,NPK 14-14-14
30,Black,189,91,150,orange,NPK 14-14-14
28,Black,20,46,88,orange,NPK 14-14-14
27,Loamy,110,74,17,orange,NPK 14-14-14
21,Loamy,189,47,173,orange,NPK 14-14-14
22,Loamy,80,72,88,orange,NPK 14-14-14
24,Clay,92,9,71,orange,NPK 14-14-14
15,Clay,183,24,128,orange,NPK 14-14-14
25,Black,131,0,152,orange,DAP
30,Loamy,128,76,63,orange,NPK 14-14-14
24,Loamy,146,2,85,orange,DAP
20,Sandy,126,65,31,orange,NPK 14-14-14
27,Loamy,190,1,109,orange,DAP
22,Clay,152,3,130,orange,DAP
19,Clay,125,89,35,orange,NPK 14-14-14
21,Clay,115,58,192,orange,NPK 14-14-14
19,Sandy,16,39,14,orange,MOP
29,Clay,13,40,69,orange,NPK 14-14-14
24,Black,190,8,44,orange,NPK 14-14-14
20,Black,177,51,174,orange,NPK 14-14-14
16,Clay,146,97,192,orange,NPK 14-14-14
22,Loamy,44,45,122,orange,NPK 14-14-14
23,Sandy,5,37,102,orange,Urea
15,Black,110,63,107,orange,NPK 14-14-14
30,Black,171,73,107,orange,NPK 14-14-14
29,Sandy,7,64,152,orange,Urea
18,Black,198,37,5,orange,MOP
24,Clay,133,34,163,orange,NPK 14-14-14
15,Loamy,46,3,177,orange,DAP
15,Clay,118,71,138,orange,NPK 14-14-14
27,Loamy,54,20,30,orange,NPK 14-14-14
21,Clay,108,86,33,orange,NPK 14-14-14
16,Sandy,161,96,6,orange,MOP
27,Loamy,143,37,166,orange,NPK 14-14-14
27,Clay,129,47,10,orange,MOP
16,Loamy,185,52,58,orange,NPK 14-14-14
23,Loamy,43,65,162,orange,NPK 14-14-14
24,Black,1,92,92,orange,Urea
20,Black,59,24,192,orange,NPK 14-14-14
27,Black,91,44,93,orange,NPK 14-14-14
18,Sandy,45,91,117,orange,NPK 14-14-14
18,Sandy,151,40,144,orange,NPK 14-14-14
28,Sandy,113,45,160,orange,NPK 14-14-14
22,Black,92,89,114,orange,NPK 14-14-14
21,Sandy,163,47,176,orange,NPK 14-14-14
27,Sandy,150,82,131,orange,NPK 14-14-14
22,Clay,88,49,25,orange,NPK 14-14-14
30,Loamy,55,36,84,orange,NPK 14-14-14
24,Loamy,96,88,160,orange,NPK 14-14-14
26,Loamy,23,44,199,orange,NPK 14-14-14
20,Loamy,37,34,117,orange,NPK 14-14-14
24,Clay,149,27,97,orange,NPK 14-14-14
24,Sandy,178,93,98,orange,NPK 14-14-14
21,Black,97,95,18,orange,NPK 14-14-14
20,Black,78,34,88,orange,NPK 14-14-14
30,Sandy,102,65,93,orange,NPK 14-14-14
17,Sandy,43,82,23,orange,NPK 14-14-14
29,Loamy,100,91,53,orange,NPK 14-14-14
30,Loamy,197,57,46,orange,NPK 14-14-14
18,Sandy,140,31,114,orange,NPK 14-14-14
20,Sandy,115,22,64,orange,NPK 14-14-14
24,Black,21,65,120,orange,NPK 14-14-14
16,Clay,179,90,6,orange,MOP
18,Sandy,163,48,83,orange,NPK 14-14-14
20,Clay,159,7,114,orange,NPK 14-14-14
20,Clay,170,20,193,orange,NPK 14-14-14
19,Clay,177,28,37,orange,NPK 14-14-14
16,Black,15,56,154,orange,NPK 14-14-14
24,Clay,46,94,90,orange,NPK 14-14-14
24,Clay,154,79,119,orange,NPK 14-14-14
19,Sandy,177,20,156,orange,NPK 14-14-14
21,Clay,162,73,120,orange,NPK 14-14-14
16,Black,36,91,73,orange,NPK 14-14-14
29,Sandy,78,85,120,orange,NPK 14-14-14
27,Black,87,81,106,orange,NPK 14-14-14
24,Clay,73,24,137,orange,NPK 14-14-14
17,Sandy,167,55,87,orange,NPK 14-14-14
23,Clay,102,27,141,orange,NPK 14-14-14
20,Black,12,45,181,orange,NPK 14-14-14
17,Black,50,74,133,orange,NPK 14-14-14
29,Black,96,69,61,orange,NPK 14-14-14
17,Sandy,118,32,109,orange,NPK 14-14-14
19,Black,56,7,109,orange,NPK 14-14-14
27,Sandy,68,9,47,orange,NPK 14-14-14
21,Loamy,47,42,30,orange,NPK 14-14-14
24,Black,49,58,99,orange,NPK 14-14-14
15,Loamy,197,68,77,orange,NPK 14-14-14
30,Sandy,156,86,28,orange,NPK 14-14-14
25,Sandy,41,1,148,orange,DAP
23,Black,75,80,28,orange,NPK 14-14-14
18,Sandy,173,74,3,orange,MOP
24,Clay,37,88,106,orange,NPK 14-14-14
17,Black,44,69,16,orange,NPK 14-14-14
20,Sandy,93,67,185,orange,NPK 14-14-14
25,Sandy,69,55,45,orange,NPK 14-14-14
30,Black,30,38,45,orange,NPK 14-14-14
17,Sandy,52,29,114,orange,NPK 14-14-14
20,Sandy,193,76,184,orange,NPK 14-14-14
28,Black,47,92,20,orange,NPK 14-14-14
25,Sandy,4,54,25,orange,Urea
25,Loamy,76,50,100,orange,NPK 14-14-14
29,Clay,103,50,148,orange,NPK 14-14-14
28,Loamy,110,70,50,orange,NPK 14-14-14
17,Clay,99,51,50,orange,NPK 14-14-14
17,Loamy,123,64,49,orange,NPK 14-14-14
16,Sandy,80,71,67,orange,NPK 14-14-14
23,Clay,59,10,20,orange,NPK 14-14-14
26,Clay,88,47,66,orange,NPK 14-14-14
27,Sandy,112,35,140,orange,NPK 14-14-14
21,Black,177,53,109,orange,NPK 14-14-14
30,Clay,138,35,175,orange,NPK 14-14-14
30,Black,21,31,160,orange,NPK 14-14-14
28,Clay,39,55,177,orange,NPK 14-14-14
20,Black,59,22,18,orange,NPK 14-14-14
18,Clay,184,11,97,orange,NPK 14-14-14
23,Loamy,14,66,144,orange,NPK 14-14-14
15,Black,197,22,107,orange,NPK 14-14-14
22,Loamy,179,50,119,orange,NPK 14-14-14
20,Loamy,56,80,193,orange,NPK 14-14-14
15,Clay,69,5,62,orange,NPK 14-14-14
26,Black,199,5,126,orange,NPK 14-14-14
19,Black,41,89,140,orange,NPK 14-14-14
21,Clay,73,1,55,orange,DAP
26,Sandy,89,86,143,orange,NPK 14-14-14
21,Sandy,174,87,177,orange,NPK 14-14-14
24,Clay,115,15,22,orange,NPK 14-14-14
28,Sandy,159,49,12,orange,MOP
23,Loamy,148,28,117,orange,NPK 14-14-14
21,Sandy,184,29,192,orange,NPK 14-14-14
20,Clay,79,68,15,orange,NPK 14-14-14
30,Loamy,22,26,138,orange,NPK 14-14-14
15,Sandy,117,48,52,orange,NPK 14-14-14
29,Sandy,126,62,77,orange,NPK 14-14-14
19,Loamy,49,40,129,orange,NPK 14-14-14
27,Sandy,25,69,122,orange,NPK 14-14-14
28,Black,196,28,117,orange,NPK 14-14-14
29,Black,127,24,75,orange,NPK 14-14-14
26,Sandy,113,22,168,orange,NPK 14-14-14
18,Black,174,18,165,orange,NPK 14-14-14
29,Black,32,54,76,orange,NPK 14-14-14
19,Clay,151,98,141,orange,NPK 14-14-14
29,Sandy,115,69,157,orange,NPK 14-14-14
27,Loamy,163,23,145,orange,NPK 14-14-14
15,Sandy,112,3,152,orange,DAP
25,Sandy,78,47,77,orange,NPK 14-14-14
20,Clay,116,98,57,orange,NPK 14-14-14
30,Black,110,17,70,orange,NPK 14-14-14
30,Black,116,75,97,orange,NPK 14-14-14
16,Black,48,29,71,orange,NPK 14-14-14
27,Clay,110,73,186,orange,NPK 14-14-14
25,Clay,112,48,36,orange,NPK 14-14-14
19,Clay,145,39,178,orange,NPK 14-14-14
18,Clay,181,24,162,orange,NPK 14-14-14
25,Clay,199,64,1,orange,MOP
20,Loamy,32,25,177,orange,NPK 14-14-14
23,Black,0,19,136,orange,Urea
24,Loamy,77,23,20,orange,NPK 14-14-14
27,Sandy,139,47,2,orange,MOP
23,Clay,171,38,198,orange,NPK 14-14-14
20,Sandy,39,92,83,orange,NPK 14-14-14
24,Black,33,80,41,orange,NPK 14-14-14
26,Black,48,16,4,orange,MOP
28,Loamy,12,69,139,orange,NPK 14-14-14
23,Sandy,108,63,30,orange,NPK 14-14-14
30,Black,70,21,30,orange,NPK 14-14-14
23,Clay,88,43,48,orange,NPK 14-14-14
20,Sandy,198,70,64,orange,NPK 14-14-14
21,Black,81,84,24,orange,NPK 14-14-14
17,Loamy,160,9,136,orange,NPK 14-14-14
25,Black,61,74,179,orange,NPK 14-14-14
26,Clay,21,82,4,orange,MOP
25,Sandy,36,38,89,orange,NPK 14-14-14
18,Black,154,9,50,orange,NPK 14-14-14
25,Black,176,97,182,orange,NPK 14-14-14
26,Sandy,50,35,123,orange,NPK 14-14-14
16,Clay,50,15,173,orange,NPK 14-14-14
18,Black,94,11,68,orange,NPK 14-14-14
18,Loamy,141,44,170,orange,NPK 14-14-14
24,Clay,43,81,172,orange,NPK 14-14-14
18,Loamy,145,45,129,orange,NPK 14-14-14
25,Loamy,171,27,177,orange,NPK 14-14-14
24,Clay,109,15,41,orange,NPK 14-14-14
18,Loamy,26,61,199,orange,NPK 14-14-14
17,Loamy,82,56,34,orange,NPK 14-14-14
22,Clay,16,94,186,orange,NPK 14-14-14
19,Sandy,60,25,38,orange,NPK 14-14-14
25,Black,53,55,24,orange,NPK 14-14-14
21,Clay,167,86,155,orange,NPK 14-14-14
17,Loamy,103,8,12,orange,MOP
25,Black,38,56,8,orange,MOP
22,Loamy,197,10,143,orange,NPK 14-14-14
24,Sandy,30,37,31,orange,NPK 14-14-14
23,Clay,192,92,118,orange,NPK 14-14-14
20,Loamy,59,29,83,orange,NPK 14-14-14
25,Sandy,41,82,101,orange,NPK 14-14-14
20,Black,56,92,31,orange,NPK 14-14-14
16,Black,96,75,90,orange,NPK 14-14-14
27,Sandy,178,27,133,orange,NPK 14-14-14
21,Loamy,63,73,140,orange,NPK 14-14-14
16,Sandy,75,99,68,orange,NPK 14-14-14
23,Loamy,114,35,1,orange,MOP
27,Sandy,111,13,191,orange,NPK 14-14-14
26,Sandy,11,35,53,orange,NPK 14-14-14
22,Loamy,64,21,92,orange,NPK 14-14-14
22,Black,21,24,121,orange,NPK 14-14-14
29,Black,132,60,82,orange,NPK 14-14-14
29,Loamy,115,32,128,orange,NPK 14-14-14
23,Clay,2,88,151,orange,Urea
15,Loamy,82,40,137,orange,NPK 14-14-14
30,Sandy,14,14,32,orange,NPK 14-14-14
29,Black,156,79,99,orange,NPK 14-14-14
22,Loamy,95,2,42,orange,DAP
29,Clay,44,52,159,orange,NPK 14-14-14
17,Loamy,42,94,73,orange,NPK 14-14-14
26,Black,31,17,11,orange,MOP
16,Black,7,65,174,orange,Urea
19,Sandy,13,15,194,orange,NPK 14-14-14
27,Sandy,161,39,101,orange,NPK 14-14-14
27,Clay,104,20,172,orange,NPK 14-14-14
16,Black,134,62,147,orange,NPK 14-14-14
30,Clay,29,9,94,orange,NPK 14-14-14
20,Black,187,33,79,orange,NPK 14-14-14
25,Loamy,108,22,163,orange,NPK 14-14-14
25,Sandy,158,88,116,orange,NPK 14-14-14
16,Black,157,21,138,orange,NPK 14-14-14
20,Clay,158,17,164,orange,NPK 14-14-14
30,Clay,187,14,87,orange,NPK 14-14-14
18,Clay,163,43,93,orange,NPK 14-14-14
28,Loamy,168,16,25,orange,NPK 14-14-14
15,Black,108,5,92,orange,NPK 14-14-14
25,Black,91,73,162,orange,NPK 14-14-14
17,Loamy,163,68,144,orange,NPK 14-14-14
15,Clay,33,34,95,orange,NPK 14-14-14
19,Sandy,112,19,114,orange,NPK 14-14-14
21,Loamy,109,47,198,orange,NPK 14-14-14
16,Clay,155,58,164,orange,NPK 14-14-14
21,Sandy,45,47,10,orange,MOP
16,Loamy,151,18,198,orange,NPK 14-14-14
18,Black,48,56,161,orange,NPK 14-14-14
23,Sandy,14,8,74,orange,NPK 14-14-14
21,Black,82,4,142,orange,DAP
15,Clay,97,72,73,orange,NPK 14-14-14
29,Clay,191,73,12,orange,MOP
21,Clay,103,21,169,orange,NPK 14-14-14
22,Black,199,8,20,orange,NPK 14-14-14
21,Black,170,50,196,orange,NPK 14-14-14
28,Loamy,30,51,65,orange,NPK 14-14-14
18,Clay,116,39,87,orange,NPK 14-14-14
22,Clay,59,37,169,orange,NPK 14-14-14
22,Sandy,84,77,138,orange,NPK 14-14-14
21,Sandy,57,78,125,orange,NPK 14-14-14
26,Sandy,150,67,191,orange,NPK 14-14-14
22,Clay,112,54,121,orange,NPK 14-14-14
15,Clay,25,96,153,orange,NPK 14-14-14
16,Clay,156,2,154,orange,DAP
28,Clay,13,24,119,orange,NPK 14-14-14
20,Clay,168,88,17,orange,NPK 14-14-14
23,Sandy,100,47,30,orange,NPK 14-14-14
26,Loamy,145,97,91,orange,NPK 14-14-14
15,Loamy,170,42,139,orange,NPK 14-14-14
28,Loamy,68,2,47,orange,DAP
19,Black,150,89,21,orange,NPK 14-14-14
15,Sandy,26,29,188,orange,NPK 14-14-14
28,Sandy,169,99,36,orange,NPK 14-14-14
26,Black,163,4,192,orange,DAP
20,Loamy,145,63,126,orange,NPK 14-14-14
16,Sandy,130,22,27,orange,NPK 14-14-14
27,Clay,175,19,79,orange,NPK 14-14-14
23,Loamy,30,23,150,orange,NPK 14-14-14
25,Loamy,60,86,1,orange,MOP
18,Loamy,91,1,43,orange,DAP
25,Black,173,53,164,orange,NPK 14-14-14
26,Sandy,149,63,17,orange,NPK 14-14-14
24,Sandy,128,51,176,orange,NPK 14-14-14
19,Sandy,178,44,165,orange,NPK 14-14-14
18,Black,75,5,154,orange,NPK 14-14-14
15,Sandy,123,76,74,orange,NPK 14-14-14
16,Sandy,101,73,73,orange,NPK 14-14-14
24,Clay,55,87,148,orange,NPK 14-14-14
16,Sandy,26,15,146,orange,NPK 14-14-14
17,Black,167,62,105,orange,NPK 14-14-14
25,Loamy,49,3,130,orange,DAP
15,Sandy,185,35,8,orange,MOP
24,Sandy,166,17,98,orange,NPK 14-14-14
26,Clay,98,13,42,orange,NPK 14-14-14
15,Loamy,158,40,6,orange,MOP
27,Sandy,161,8,179,orange,NPK 14-14-14
28,Loamy,97,86,166,orange,NPK 14-14-14
21,Clay,43,81,68,orange,NPK 14-14-14
29,Black,103,28,111,orange,NPK 14-14-14
28,Clay,193,33,17,orange,NPK 14-14-14
29,Clay,168,74,107,orange,NPK 14-14-14
25,Clay,27,9,172,orange,NPK 14-14-14
24,Clay,33,26,179,orange,NPK 14-14-14
17,Sandy,144,83,35,orange,NPK 14-14-14
23,Loamy,38,84,94,orange,NPK 14-14-14
15,Clay,135,92,37,orange,NPK 14-14-14
19,Black,92,5,40,orange,NPK 14-14-14
25,Loamy,16,53,67,orange,NPK 14-14-14
25,Clay,93,62,124,orange,NPK 14-14-14
30,Clay,79,45,125,orange,NPK 14-14-14
23,Sandy,62,54,45,orange,NPK 14-14-14
21,Clay,153,97,177,orange,NPK 14-14-14
16,Clay,95,81,97,orange,NPK 14-14-14
19,Clay,95,55,4,orange,MOP
15,Black,20,68,22,orange,NPK 14-14-14
21,Clay,102,3,98,orange,DAP
15,Clay,194,63,47,orange,NPK 14-14-14
21,Black,13,3,106,orange,DAP
19,Black,184,8,48,orange,NPK 14-14-14
30,Clay,88,37,21,orange,NPK 14-14-14
23,Loamy,116,39,75,orange,NPK 14-14-14
25,Sandy,81,94,118,orange,NPK 14-14-14
30,Loamy,92,71,143,orange,NPK 14-14-14
21,Clay,78,70,187,orange,NPK 14-14-14
24,Clay,127,87,91,orange,NPK 14-14-14
27,Clay,162,1,147,orange,DAP
29,Sandy,161,97,105,orange,NPK 14-14-14
22,Sandy,176,96,89,orange,NPK 14-14-14
23,Black,57,41,112,orange,NPK 14-14-14
20,Loamy,72,57,103,orange,NPK 14-14-14
20,Sandy,40,53,41,orange,NPK 14-14-14
22,Black,153,32,58,orange,NPK 14-14-14
21,Sandy,143,70,149,orange,NPK 14-14-14
30,Sandy,104,58,65,orange,NPK 14-14-14
23,Black,138,16,56,orange,NPK 14-14-14
18,Black,48,76,186,orange,NPK 14-14-14
16,Sandy,67,36,76,orange,NPK 14-14-14
15,Loamy,11,86,101,orange,NPK 14-14-14
17,Black,64,91,40,orange,NPK 14-14-14
28,Clay,36,29,17,orange,NPK 14-14-14
17,Loamy,50,29,19,orange,NPK 14-14-14
16,Black,135,63,118,orange,NPK 14-14-14
25,Black,188,59,132,orange,NPK 14-14-14
21,Sandy,125,41,60,orange,NPK 14-14-14
29,Sandy,161,17,111,orange,NPK 14-14-14
19,Black,130,70,152,orange,NPK 14-14-14
24,Sandy,94,29,58,orange,NPK 14-14-14
22,Clay,137,82,33,orange,NPK 14-14-14
18,Sandy,74,35,71,orange,NPK 14-14-14
23,Clay,72,82,51,orange,NPK 14-14-14
26,Clay,113,73,99,orange,NPK 14-14-14
17,Clay,96,97,36,orange,NPK 14-14-14
30,Sandy,84,49,57,orange,NPK 14-14-14
20,Loamy,165,97,3,orange,MOP
21,Loamy,101,29,109,orange,NPK 14-14-14
29,Black,124,70,62,orange,NPK 14-14-14
27,Clay,156,76,77,orange,NPK 14-14-14
30,Sandy,10,74,82,orange,NPK 14-14-14
28,Black,164,73,15,orange,NPK 14-14-14
18,Sandy,105,19,114,orange,NPK 14-14-14
24,Clay,35,63,62,orange,NPK 14-14-14
24,Clay,16,41,19,orange,NPK 14-14-14
30,Clay,109,98,115,orange,NPK 14-14-14
30,Sandy,173,41,98,orange,NPK 14-14-14
18,Black,13,48,93,orange,NPK 14-14-14
20,Black,82,68,3,orange,MOP
27,Clay,35,25,189,orange,NPK 14-14-14
24,Loamy,70,31,18,orange,NPK 14-14-14
22,Clay,171,96,60,orange,NPK 14-14-14
15,Sandy,182,67,176,orange,NPK 14-14-14
23,Black,28,40,101,orange,NPK 14-14-14
18,Black,110,78,160,orange,NPK 14-14-14
21,Sandy,193,11,26,orange,NPK 14-14-14
16,Black,187,34,58,orange,NPK 14-14-14
23,Black,119,96,90,orange,NPK 14-14-14
23,Sandy,62,87,141,orange,NPK 14-14-14
25,Sandy,13,73,170,orange,NPK 14-14-14
23,Sandy,30,13,189,orange,NPK 14-14-14
19,Loamy,136,94,156,orange,NPK 14-14-14
18,Loamy,80,72,164,orange,NPK 14-14-14
20,Loamy,159,44,51,orange,NPK 14-14-14
28,Clay,32,40,174,orange,NPK 14-14-14
29,Sandy,85,78,131,orange,NPK 14-14-14
21,Black,12,31,192,orange,NPK 14-14-14
27,Sandy,80,69,90,orange,NPK 14-14-14
28,Sandy,168,36,90,orange,NPK 14-14-14
17,Clay,52,8,128,orange,NPK 14-14-14
29,Black,103,92,51,orange,NPK 14-14-14
16,Clay,183,90,8,orange,MOP
16,Loamy,43,33,11,orange,MOP
16,Black,139,77,141,orange,NPK 14-14-14
17,Black,158,61,118,orange,NPK 14-14-14
28,Black,197,34,165,orange,NPK 14-14-14
25,Black,11,99,142,orange,NPK 14-14-14
27,Black,189,6,197,orange,NPK 14-14-14
21,Black,32,1,17,orange,DAP
16,Clay,104,36,125,orange,NPK 14-14-14
16,Black,116,74,119,orange,NPK 14-14-14
30,Black,113,40,99,orange,NPK 14-14-14
17,Black,61,29,138,orange,NPK 14-14-14
27,Sandy,18,36,139,orange,NPK 14-14-14
17,Black,17,70,119,orange,NPK 14-14-14
18,Clay,163,26,5,orange,MOP
30,Sandy,130,78,119,orange,NPK 14-14-14
21,Sandy,186,40,27,orange,NPK 14-14-14
30,Loamy,77,7,58,orange,NPK 14-14-14
24,Loamy,45,22,119,orange,NPK 14-14-14
19,Loamy,56,84,72,orange,NPK 14-14-14
24,Sandy,169,55,170,orange,NPK 14-14-14
19,Sandy,128,37,40,orange,NPK 14-14-14
26,Loamy,181,56,177,orange,NPK 14-14-14
28,Loamy,128,68,12,orange,MOP
29,Sandy,98,63,198,orange,NPK 14-14-14
25,Black,176,43,128,orange,NPK 14-14-14
15,Black,14,98,151,orange,NPK 14-14-14
23,Black,68,4,38,orange,DAP
23,Black,92,70,94,orange,NPK 14-14-14
24,Sandy,184,92,59,orange,NPK 14-14-14
24,Clay,29,14,96,orange,NPK 14-14-14
15,Clay,183,69,21,orange,NPK 14-14-14
18,Loamy,120,69,174,orange,NPK 14-14-14
22,Loamy,17,25,148,orange,NPK 14-14-14
24,Clay,55,21,177,orange,NPK 14-14-14
25,Sandy,46,9,148,orange,NPK 14-14-14
17,Clay,89,39,10,orange,MOP
21,Sandy,184,80,117,orange,NPK 14-14-14
27,Clay,145,94,175,orange,NPK 14-14-14
17,Black,64,10,95,orange,NPK 14-14-14
15,Loamy,109,75,179,orange,NPK 14-14-14
16,Black,17,9,174,orange,NPK 14-14-14
21,Clay,148,8,133,orange,NPK 14-14-14
23,Clay,16,35,6,orange,MOP
27,Loamy,124,79,186,orange,NPK 14-14-14
28,Black,161,6,54,orange,NPK 14-14-14
23,Loamy,73,56,146,orange,NPK 14-14-14
19,Clay,72,71,23,orange,NPK 14-14-14
16,Black,10,23,79,orange,NPK 14-14-14
18,Loamy,164,87,170,orange,NPK 14-14-14
18,Loamy,153,78,88,orange,NPK 14-14-14
18,Clay,67,60,69,orange,NPK 14-14-14
20,Sandy,182,33,62,orange,NPK 14-14-14
18,Clay,113,55,142,orange,NPK 14-14-14
18,Black,99,53,38,orange,NPK 14-14-14
19,Loamy,50,37,188,orange,NPK 14-14-14
24,Sandy,137,25,133,orange,NPK 14-14-14
22,Loamy,181,71,158,orange,NPK 14-14-14
25,Loamy,112,74,125,orange,NPK 14-14-14
21,Black,107,11,55,orange,NPK 14-14-14
27,Black,132,54,121,orange,NPK 14-14-14
19,Clay,71,42,145,orange,NPK 14-14-14
26,Black,18,77,126,orange,NPK 14-14-14
23,Black,66,99,117,orange,NPK 14-14-14
27,Black,23,94,78,orange,NPK 14-14-14
16,Loamy,190,39,191,orange,NPK 14-14-14
15,Clay,161,89,54,orange,NPK 14-14-14
28,Black,66,5,113,orange,NPK 14-14-14
16,Clay,23,81,49,orange,NPK 14-14-14
